offset_seconds,timestamp_utc,author,message,comic,sentiment
2596.5,2026-09-22T05:52:09.503000+00:00,@ineverlutes,uncle night ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2601.5,2026-09-22T05:52:14.514000+00:00,@HanzSygnal,Dumpster Danny has sets I think about for days,"Pa Bay Coffee (auto-detected, please verify)",0.0
2603.6,2026-09-22T05:52:16.632000+00:00,@HollywoodStar2026,god I hate polling the audience,"Pa Bay Coffee (auto-detected, please verify)",0.0
2609.8,2026-09-22T05:52:22.847000+00:00,@Skin-E-Vadee-Vechee,bin ladens search history was full of kids. nothing funny about that man,"Pa Bay Coffee (auto-detected, please verify)",1.0
2612.3,2026-09-22T05:52:25.280000+00:00,@GlitterRed1,ok. sleep has kicked in. I'm out,"Pa Bay Coffee (auto-detected, please verify)",0.0
2619.4,2026-09-22T05:52:32.358000+00:00,@HollywoodStar2026,imagine being Shane' parent,"Pa Bay Coffee (auto-detected, please verify)",0.0
2623.7,2026-09-22T05:52:36.688000+00:00,@rocjames1,find someone quick,"Pa Bay Coffee (auto-detected, please verify)",0.0
2628.7,2026-09-22T05:52:41.702000+00:00,@Davy_Great,Holy shit is it that time of the week again,"Pa Bay Coffee (auto-detected, please verify)",0.0
2631.6,2026-09-22T05:52:44.618000+00:00,@z28diablo,"You dream about it Glitter, no one escapes","Pa Bay Coffee (auto-detected, please verify)",0.0
2634.4,2026-09-22T05:52:47.412000+00:00,@TheCorndawggy, ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2640.8,2026-09-22T05:52:53.758000+00:00,@professorroyhinkley4775,Uncle??? Sorry i misgendered you ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2647.2,2026-09-22T05:53:00.235000+00:00,@McMisfit,suss,"Pa Bay Coffee (auto-detected, please verify)",0.0
2656.3,2026-09-22T05:53:09.312000+00:00,@HanzSygnal,skinny forearms on a chubby person,"Pa Bay Coffee (auto-detected, please verify)",0.0
2657.2,2026-09-22T05:53:10.178000+00:00,@henryOP8749,How many comedians does it take to screw in a light bulb?? All of them if they are at comedy sim so they don’t have to go on stage  ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2659.9,2026-09-22T05:53:12.873000+00:00,@rocjames1,Uncle fastest,"Pa Bay Coffee (auto-detected, please verify)",0.0
2663.0,2026-09-22T05:53:16.021000+00:00,@goodviibes8573,"This kid is obviously lost, call the police ","Pa Bay Coffee (auto-detected, please verify)",0.0
2669.7,2026-09-22T05:53:22.655000+00:00,@z28diablo,Like he doesn't know ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2682.9,2026-09-22T05:53:35.860000+00:00,@McMisfit,"fuck, a duck","Pa Bay Coffee (auto-detected, please verify)",0.0
2690.8,2026-09-22T05:53:43.804000+00:00,@sunkissed335,hm?,"Pa Bay Coffee (auto-detected, please verify)",0.0
2694.8,2026-09-22T05:53:47.833000+00:00,@moneymagic6119,wtff,"Pa Bay Coffee (auto-detected, please verify)",0.0
2695.3,2026-09-22T05:53:48.338000+00:00,@goodviibes8573,How many comics does it take to make us laugh ?? ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2698.2,2026-09-22T05:53:51.234000+00:00,@jackcarr3361,Does anyone have a sober uncle? I don’t.,"Pa Bay Coffee (auto-detected, please verify)",0.0
2703.2,2026-09-22T05:53:56.181000+00:00,@z28diablo,What a shitty joke,"Pa Bay Coffee (auto-detected, please verify)",0.0
2704.1,2026-09-22T05:53:57.096000+00:00,@ineverlutes,alright alright ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2707.3,2026-09-22T05:54:00.321000+00:00,@Gloobus.q,Shitting the bed right now as well,"Pa Bay Coffee (auto-detected, please verify)",0.0
2710.7,2026-09-22T05:54:03.678000+00:00,@HollywoodStar2026,Just when I think Shane can't get any classier,"Pa Bay Coffee (auto-detected, please verify)",0.0
2713.3,2026-09-22T05:54:06.260000+00:00,@rocjames1,he's an old school skater.,"Pa Bay Coffee (auto-detected, please verify)",0.0
2717.1,2026-09-22T05:54:10.101000+00:00,@ineverlutes,@gloobus lmao,"Pa Bay Coffee (auto-detected, please verify)",1.0
2728.2,2026-09-22T05:54:21.247000+00:00,@androidchannel309,"where is that ""worst joke ever"" commenter","Pa Bay Coffee (auto-detected, please verify)",-1.0
2735.8,2026-09-22T05:54:28.796000+00:00,@Stephen.Perryman,hahaha,"Pa Bay Coffee (auto-detected, please verify)",1.0
2738.8,2026-09-22T05:54:31.792000+00:00,@professorroyhinkley4775,You have the identity of your mother… seek Jesus Christ now ILOVEYOUALL. ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2742.3,2026-09-22T05:54:35.262000+00:00,@ineverlutes,that's not all he's leaving ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2743.2,2026-09-22T05:54:36.166000+00:00,@alisonwayland6057,are incontinence pant available at this bar?,"Pa Bay Coffee (auto-detected, please verify)",0.0
2751.3,2026-09-22T05:54:44.283000+00:00,@goodviibes8573,The audience needs guns to make this more interesting ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2758.6,2026-09-22T05:54:51.555000+00:00,@Stephen.Perryman,WORST JOKE EVEEEEER,"Pa Bay Coffee (auto-detected, please verify)",-1.0
2760.5,2026-09-22T05:54:53.532000+00:00,@McMisfit,who hasn't,"Pa Bay Coffee (auto-detected, please verify)",0.0
2762.7,2026-09-22T05:54:55.731000+00:00,@JimboTheComic,This is one of my favorite jokes ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2765.5,2026-09-22T05:54:58.459000+00:00,@z28diablo,"Jimbo, we need your buddy ""TELL A JOKE"" guy back","Pa Bay Coffee (auto-detected, please verify)",0.0
2766.8,2026-09-22T05:54:59.794000+00:00,@JimboTheComic,Not even lying ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2767.0,2026-09-22T05:54:59.976000+00:00,@sunkissed335,,"Pa Bay Coffee (auto-detected, please verify)",0.0
2778.6,2026-09-22T05:55:11.603000+00:00,@rocjames1,balls on the chin mean you in,"Pa Bay Coffee (auto-detected, please verify)",0.0
2780.5,2026-09-22T05:55:13.543000+00:00,@henryOP8749,I feel the stares of the chair from here  ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2782.7,2026-09-22T05:55:15.681000+00:00,@DanielBarragan-pj6yo,"it's not the crowd,it's him ","Pa Bay Coffee (auto-detected, please verify)",0.0
2787.2,2026-09-22T05:55:20.169000+00:00,@EricNelson1236,uncle was chubb chaser son,"Pa Bay Coffee (auto-detected, please verify)",0.0
2787.9,2026-09-22T05:55:20.863000+00:00,@JimboTheComic,This is a fucking good joke,"Pa Bay Coffee (auto-detected, please verify)",0.0
2792.8,2026-09-22T05:55:25.771000+00:00,@z28diablo,GET OFF YOUR PHONE JIMBO,"Pa Bay Coffee (auto-detected, please verify)",0.0
2798.6,2026-09-22T05:55:31.624000+00:00,@JustMeInMpls,sell out Crowd,"Pa Bay Coffee (auto-detected, please verify)",0.0
2815.7,2026-09-22T05:55:48.729000+00:00,@rocjames1,Room full of crickets,"Pa Bay Coffee (auto-detected, please verify)",0.0
2818.9,2026-09-22T05:55:51.877000+00:00,@alisonwayland6057,holy crap!!! there's a live audience!!!!!,"Pa Bay Coffee (auto-detected, please verify)",0.0
2819.2,2026-09-22T05:55:52.220000+00:00,@JimboTheComic,It’s my job Diablo,"Pa Bay Coffee (auto-detected, please verify)",0.0
2820.3,2026-09-22T05:55:53.251000+00:00,@sunkissed335,,"Pa Bay Coffee (auto-detected, please verify)",0.0
2821.7,2026-09-22T05:55:54.683000+00:00,@henryOP8749,Jimbo comes to the chat to find funny shit to say  ,"Pa Bay Coffee (auto-detected, please verify)",1.0
2827.7,2026-09-22T05:56:00.727000+00:00,@HanzSygnal,solid joke,"Pa Bay Coffee (auto-detected, please verify)",0.0
2829.2,2026-09-22T05:56:02.174000+00:00,@McMisfit,,"Pa Bay Coffee (auto-detected, please verify)",0.0
2831.5,2026-09-22T05:56:04.499000+00:00,@ineverlutes,JUMBO,"Pa Bay Coffee (auto-detected, please verify)",0.0
2836.2,2026-09-22T05:56:09.217000+00:00,@Skin-E-Vadee-Vechee,love that guys creepy shirt,"Pa Bay Coffee (auto-detected, please verify)",1.0
2837.9,2026-09-22T05:56:10.890000+00:00,@JimboTheComic,Hanz it’s a solid one ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2839.4,2026-09-22T05:56:12.392000+00:00,@blc-000,Where’s the joke ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2839.9,2026-09-22T05:56:12.866000+00:00,@z28diablo,Sklyer is trying to catch Jimbo picking his nose,"Pa Bay Coffee (auto-detected, please verify)",0.0
2847.5,2026-09-22T05:56:20.532000+00:00,@ineverlutes,not bad not bad ,"Pa Bay Coffee (auto-detected, please verify)",1.0
2850.5,2026-09-22T05:56:23.521000+00:00,@henryOP8749,Lutes   ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2858.1,2026-09-22T05:56:31.117000+00:00,@goodviibes8573,What happened to the joke part ?? ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2864.4,2026-09-22T05:56:37.396000+00:00,@McMisfit,where?,"Pa Bay Coffee (auto-detected, please verify)",0.0
2865.3,2026-09-22T05:56:38.324000+00:00,@henryOP8749,Jumbo  ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2869.3,2026-09-22T05:56:42.307000+00:00,@Stephen.Perryman,Where,"Pa Bay Coffee (auto-detected, please verify)",0.0
2874.4,2026-09-22T05:56:47.401000+00:00,@williamjohnson1302,"dude doing phedo jokes , smh","Pa Bay Coffee (auto-detected, please verify)",0.0
2877.1,2026-09-22T05:56:50.061000+00:00,@henryOP8749,Where???,"Pa Bay Coffee (auto-detected, please verify)",0.0
2881.2,2026-09-22T05:56:54.211000+00:00,@tylerdarnell4842,Next,"Pa Bay Coffee (auto-detected, please verify)",0.0
2882.5,2026-09-22T05:56:55.489000+00:00,@goodviibes8573,Yeah where ??? Seriously ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2889.2,2026-09-22T05:57:02.241000+00:00,@blc-000,Where’s the joke ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2889.5,2026-09-22T05:57:02.537000+00:00,@McMisfit,ask trump for an even younger one,"Pa Bay Coffee (auto-detected, please verify)",0.0
2890.8,2026-09-22T05:57:03.786000+00:00,@JimboTheComic,Oh har har jumbo,"Pa Bay Coffee (auto-detected, please verify)",0.0
2895.1,2026-09-22T05:57:08.060000+00:00,@aliwritesfunny,Catch Shane performing soon at a high school,"Pa Bay Coffee (auto-detected, please verify)",0.0
2897.3,2026-09-22T05:57:10.267000+00:00,@alisonwayland6057,the Q & A portion of the show,"Pa Bay Coffee (auto-detected, please verify)",0.0
2899.4,2026-09-22T05:57:12.385000+00:00,@sunkissed335,translate is crazy,"Pa Bay Coffee (auto-detected, please verify)",0.0
2899.8,2026-09-22T05:57:12.828000+00:00,@rocjames1,cap back means your whack.,"Pa Bay Coffee (auto-detected, please verify)",0.0
2903.0,2026-09-22T05:57:16.032000+00:00,@JimboTheComic,150,"Pa Bay Coffee (auto-detected, please verify)",0.0
2907.9,2026-09-22T05:57:20.933000+00:00,@JimboTheComic,Chat going OFF ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2908.3,2026-09-22T05:57:21.269000+00:00,@henryOP8749,Jimbo   ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2917.6,2026-09-22T05:57:30.647000+00:00,@goodviibes8573,Guys seriously… where is this 18 year old hooker….. GUYs!!! ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2918.3,2026-09-22T05:57:31.320000+00:00,@EricNelson1236,yo like to Moana?,"Pa Bay Coffee (auto-detected, please verify)",0.0
2918.6,2026-09-22T05:57:31.636000+00:00,@Stephen.Perryman,Best joke all morning,"Pa Bay Coffee (auto-detected, please verify)",0.0
2919.8,2026-09-22T05:57:32.850000+00:00,@z28diablo,DOES ANYONE HAVE SOME DRAGON GLASS,"Pa Bay Coffee (auto-detected, please verify)",0.0
2934.0,2026-09-22T05:57:46.964000+00:00,@Skin-E-Vadee-Vechee,this turned left fast,"Pa Bay Coffee (auto-detected, please verify)",0.0
2936.8,2026-09-22T05:57:49.796000+00:00,@tylerdarnell4842,Shit the bed on that one,"Pa Bay Coffee (auto-detected, please verify)",0.0
2936.8,2026-09-22T05:57:49.804000+00:00,@alisonwayland6057,does anyone have jokes,"Pa Bay Coffee (auto-detected, please verify)",0.0
2941.8,2026-09-22T05:57:54.839000+00:00,@z28diablo,Druncle Chino,"Pa Bay Coffee (auto-detected, please verify)",0.0
2945.1,2026-09-22T05:57:58.088000+00:00,@williamjohnson1302,was the funniest part. he has to go catch a bus,"Pa Bay Coffee (auto-detected, please verify)",0.0
2948.1,2026-09-22T05:58:01.057000+00:00,@henryOP8749,Moana be all over ya  ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2949.7,2026-09-22T05:58:02.706000+00:00,@goodviibes8573,No joke here ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2954.9,2026-09-22T05:58:07.889000+00:00,@DeronJohnson70, ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2960.7,2026-09-22T05:58:13.739000+00:00,@rocjames1,doz the nap match the back,"Pa Bay Coffee (auto-detected, please verify)",0.0
2965.1,2026-09-22T05:58:18.077000+00:00,@McMisfit,is this the same dude,"Pa Bay Coffee (auto-detected, please verify)",0.0
2970.7,2026-09-22T05:58:23.712000+00:00,@ineverlutes,@william lmao,"Pa Bay Coffee (auto-detected, please verify)",1.0
2972.3,2026-09-22T05:58:25.303000+00:00,@HollywoodStar2026,why does he keep putting Shane and Jackson back to back. ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2975.7,2026-09-22T05:58:28.662000+00:00,@EricNelson1236,bus is a big surf board over there,"Pa Bay Coffee (auto-detected, please verify)",0.0
2991.9,2026-09-22T05:58:44.925000+00:00,@z28diablo,Because chat talks about it lol,"Pa Bay Coffee (auto-detected, please verify)",1.0
2995.3,2026-09-22T05:58:48.323000+00:00,@Dany44556,Man I could not do this ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2995.8,2026-09-22T05:58:48.821000+00:00,@jackcarr3361,Clever way to disguise an aa meeting. Well played ,"Pa Bay Coffee (auto-detected, please verify)",0.0
2999.0,2026-09-22T05:58:52.048000+00:00,@williamjohnson1302,..crickets,"Pa Bay Coffee (auto-detected, please verify)",0.0
3006.2,2026-09-22T05:58:59.153000+00:00,@ineverlutes,@mcmisfit yes they are called hat hair ,"Pa Bay Coffee (auto-detected, please verify)",1.0
3010.0,2026-09-22T05:59:03.031000+00:00,@aliwritesfunny,I can see the resemblance to Captain Morgan,"Pa Bay Coffee (auto-detected, please verify)",0.0
3014.0,2026-09-22T05:59:07.026000+00:00,@alisonwayland6057,good question Hollywoodstar,"Pa Bay Coffee (auto-detected, please verify)",0.0
3015.3,2026-09-22T05:59:08.274000+00:00,@Skin-E-Vadee-Vechee,wow I wasn't live I feel stupid giving the last guys credit to this guy,"Pa Bay Coffee (auto-detected, please verify)",0.0
3018.1,2026-09-22T05:59:11.058000+00:00,@henryOP8749,Jack    ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3024.7,2026-09-22T05:59:17.699000+00:00,@z28diablo,Chair would never allow another chair to follow it's act,"Pa Bay Coffee (auto-detected, please verify)",0.0
3025.4,2026-09-22T05:59:18.372000+00:00,@goodviibes8573,Is that a dog trying to tell jokes ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3031.8,2026-09-22T05:59:24.839000+00:00,@williamjohnson1302,Debbie downer here,"Pa Bay Coffee (auto-detected, please verify)",0.0
3034.0,2026-09-22T05:59:27.027000+00:00,@HollywoodStar2026,there should be a box of tissues on stage,"Pa Bay Coffee (auto-detected, please verify)",0.0
3040.9,2026-09-22T05:59:33.876000+00:00,@Donnieboy24,chair wouldn't stand for it,"Pa Bay Coffee (auto-detected, please verify)",0.0
3050.4,2026-09-22T05:59:43.429000+00:00,@rocjames1,I hope that the chair don't suffer too much,"Pa Bay Coffee (auto-detected, please verify)",0.0
3058.7,2026-09-22T05:59:51.687000+00:00,@williamjohnson1302,Bru. tal.,"Pa Bay Coffee (auto-detected, please verify)",0.0
3062.1,2026-09-22T05:59:55.090000+00:00,@Zeroturn70,Dumb shit,"Pa Bay Coffee (auto-detected, please verify)",0.0
3065.0,2026-09-22T05:59:58.042000+00:00,@goodviibes8573,There should be a gun on stage ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3065.7,2026-09-22T05:59:58.709000+00:00,@brickz718187,Who booked this shit show ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3067.1,2026-09-22T06:00:00.092000+00:00,@EricNelson1236,shoulda made you bow,"Pa Bay Coffee (auto-detected, please verify)",0.0
3067.4,2026-09-22T06:00:00.351000+00:00,@McMisfit,how is the chair,"Pa Bay Coffee (auto-detected, please verify)",0.0
3072.1,2026-09-22T06:00:05.112000+00:00,@JimboTheComic,Jackson like an meth head beatlejuice ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3075.9,2026-09-22T06:00:08.920000+00:00,@stuarta4393,couldn't hear the punchline,"Pa Bay Coffee (auto-detected, please verify)",0.0
3076.6,2026-09-22T06:00:09.628000+00:00,@z28diablo,Was his druncle Vito from Sopranos?,"Pa Bay Coffee (auto-detected, please verify)",0.0
3079.9,2026-09-22T06:00:12.890000+00:00,@williamjohnson1302,chair is funnier than this guy,"Pa Bay Coffee (auto-detected, please verify)",0.0
3082.8,2026-09-22T06:00:15.844000+00:00,@henryOP8749,Chair slowly walking out . Hey morgen Charlie’s dead body is funny than your live one boooooo,"Pa Bay Coffee (auto-detected, please verify)",1.0
3083.6,2026-09-22T06:00:16.641000+00:00,@Villakeen,Keep watching I hang dong in 2 mins and balls in 5 ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3087.3,2026-09-22T06:00:20.279000+00:00,@Capncrunch-1,"""crowd"" has no pulse!!","Pa Bay Coffee (auto-detected, please verify)",0.0
3090.9,2026-09-22T06:00:23.891000+00:00,@Villakeen,Keep watching I hang dong in 2 mins and balls in 5 ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3092.1,2026-09-22T06:00:25.067000+00:00,@rocjames1,sonny and chair,"Pa Bay Coffee (auto-detected, please verify)",0.0
3099.5,2026-09-22T06:00:32.543000+00:00,@moneymagic6119,MOOSE DRUNCLE,"Pa Bay Coffee (auto-detected, please verify)",0.0
3104.3,2026-09-22T06:00:37.323000+00:00,@ONWARD24seven,comedy monday again! heck yeah what's up chat,"Pa Bay Coffee (auto-detected, please verify)",0.0
3105.3,2026-09-22T06:00:38.274000+00:00,@williamjohnson1302,he googling jokes real time lol,"Pa Bay Coffee (auto-detected, please verify)",1.0
3107.1,2026-09-22T06:00:40.052000+00:00,@goodviibes8573,Is this carrot tops dumb brother ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3110.8,2026-09-22T06:00:43.848000+00:00,@JimboTheComic,I’ll hump the chair for 5 mins ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3113.4,2026-09-22T06:00:46.354000+00:00,@ineverlutes,we hate moose knuckles ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3113.7,2026-09-22T06:00:46.672000+00:00,@Skin-E-Vadee-Vechee,these are always the toughest crowds.,"Pa Bay Coffee (auto-detected, please verify)",0.0
3119.4,2026-09-22T06:00:52.421000+00:00,@Villakeen,Keep watching I hang dong in 2 mins and balls in 5 ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3126.6,2026-09-22T06:00:59.560000+00:00,@alisonwayland6057,Chairs looking great now that it's not impersonating a red folding chair,"Pa Bay Coffee (auto-detected, please verify)",0.0
3127.6,2026-09-22T06:01:00.558000+00:00,@goodviibes8573,Nothing is up man….. nothing !!! ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3129.4,2026-09-22T06:01:02.422000+00:00,@tylerdarnell4842,Any hecklers cmon they would be funnier ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3130.9,2026-09-22T06:01:03.897000+00:00,@JimboTheComic,Comedians* skin ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3132.6,2026-09-22T06:01:05.574000+00:00,@henryOP8749,Jimbo if you hump the chair I will hug you I swear  ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3135.9,2026-09-22T06:01:08.859000+00:00,@AG-nv6ml,carot top meets Beatle juice ,"Pa Bay Coffee (auto-detected, please verify)",0.0
3141.4,2026-09-22T06:01:14.392000+00:00,@rocjames1,chair don't stand a chance,"Pa Bay Coffee (auto-detected, please verify)",0.0
