video_t,wall_time,author,chat_name,text,sentiment,source_layer,current_performer,caption_window,audience
2412.0,2026-09-07 19:56:43,@Conrad2311,,Lord Helmet ,neutral,vader,Sasha & Craig,"doing comedy cuz I'm unlikable. >> She said to me, she said to me when I first Well, she said it on stage, too. She's like, I'm on the apps, the dating apps. I was like, ""Oh, my method is I just go to Safeway and look for eye contact in the produce section."" >> I feel that's a very 70s way to meet somebody. And I do respect that. I feel",true
2413.0,2026-09-07 19:56:44,@CarlCramer88,,Sasha is nipplin,neutral,vader,Sasha & Craig,"doing comedy cuz I'm unlikable. >> She said to me, she said to me when I first Well, she said it on stage, too. She's like, I'm on the apps, the dating apps. I was like, ""Oh, my method is I just go to Safeway and look for eye contact in the produce section."" >> I feel that's a very 70s way to meet somebody. And I do respect that. I feel",true
2415.0,2026-09-07 19:56:46,@HanzSygnal,,B -53's,neutral,vader,Sasha & Craig,">> She said to me, she said to me when I first Well, she said it on stage, too. She's like, I'm on the apps, the dating apps. I was like, ""Oh, my method is I just go to Safeway and look for eye contact in the produce section."" >> I feel that's a very 70s way to meet somebody. And I do respect that. I feel like that was the decade. I'm sorry I",true
2416.0,2026-09-07 19:56:47,@z28diablo,,The Darth Vader hair always gets me,neutral,vader,Sasha & Craig,"first Well, she said it on stage, too. She's like, I'm on the apps, the dating apps. I was like, ""Oh, my method is I just go to Safeway and look for eye contact in the produce section."" >> I feel that's a very 70s way to meet somebody. And I do respect that. I feel like that was the decade. I'm sorry I",true
2420.0,2026-09-07 19:56:51,@avery42069,,Damn he is plastered,negative,vader,Sasha & Craig,"She's like, I'm on the apps, the dating apps. I was like, ""Oh, my method is I just go to Safeway and look for eye contact in the produce section."" >> I feel that's a very 70s way to meet somebody. And I do respect that. I feel like that was the decade. I'm sorry I missed. >> The truth to that joke is that at the marina in San Francisco, there is a",true
2421.0,2026-09-07 19:56:52,@BrianKirk-wi6kd,,Is that Dora the Explorer?,neutral,vader,Sasha & Craig,"She's like, I'm on the apps, the dating apps. I was like, ""Oh, my method is I just go to Safeway and look for eye contact in the produce section."" >> I feel that's a very 70s way to meet somebody. And I do respect that. I feel like that was the decade. I'm sorry I missed. >> The truth to that joke is that at the marina in San Francisco, there is a",true
2423.0,2026-09-07 19:56:54,@BrianSV1985,,What the hell kinda haircut is that!!,negative,vader,Sasha & Craig,"apps. I was like, ""Oh, my method is I just go to Safeway and look for eye contact in the produce section."" >> I feel that's a very 70s way to meet somebody. And I do respect that. I feel like that was the decade. I'm sorry I missed. >> The truth to that joke is that at the marina in San Francisco, there is a night one night a week that is singles",true
2426.0,2026-09-07 19:56:57,@S.D.L-m1j,,Lord farquat,neutral,vader,Sasha & Craig,"just go to Safeway and look for eye contact in the produce section."" >> I feel that's a very 70s way to meet somebody. And I do respect that. I feel like that was the decade. I'm sorry I missed. >> The truth to that joke is that at the marina in San Francisco, there is a night one night a week that is singles night. Anyway, just telling you.",true
2427.0,2026-09-07 19:56:58,@OntologicallySteve,,Put a bag over her head and she'd do quite well on a straight tequila night.,positive,vader,Sasha & Craig,"just go to Safeway and look for eye contact in the produce section."" >> I feel that's a very 70s way to meet somebody. And I do respect that. I feel like that was the decade. I'm sorry I missed. >> The truth to that joke is that at the marina in San Francisco, there is a night one night a week that is singles night. Anyway, just telling you. >> Okay. Anybody else on the apps here? Are",true
2428.0,2026-09-07 19:56:59,@joshuabutterwick3156,,these days willmbey sucking eachother's dicks backstage after this bombing,neutral,vader,Sasha & Craig,"contact in the produce section."" >> I feel that's a very 70s way to meet somebody. And I do respect that. I feel like that was the decade. I'm sorry I missed. >> The truth to that joke is that at the marina in San Francisco, there is a night one night a week that is singles night. Anyway, just telling you. >> Okay. Anybody else on the apps here? Are",true
2428.0,2026-09-07 19:56:59,@HollywoodStar2026,,Craig doing his Mitch Hedberg impression,positive,vader,Sasha & Craig,"contact in the produce section."" >> I feel that's a very 70s way to meet somebody. And I do respect that. I feel like that was the decade. I'm sorry I missed. >> The truth to that joke is that at the marina in San Francisco, there is a night one night a week that is singles night. Anyway, just telling you. >> Okay. Anybody else on the apps here? Are",true
2429.0,2026-09-07 19:57:00,@JukeSidewalker-r5m,,Her dollar general hair straightener put in overtime,neutral,vader,Sasha & Craig,"contact in the produce section."" >> I feel that's a very 70s way to meet somebody. And I do respect that. I feel like that was the decade. I'm sorry I missed. >> The truth to that joke is that at the marina in San Francisco, there is a night one night a week that is singles night. Anyway, just telling you. >> Okay. Anybody else on the apps here? Are",true
2430.0,2026-09-07 19:57:01,@ineverlutes,,lmao he's lit ,positive,vader,Sasha & Craig,">> I feel that's a very 70s way to meet somebody. And I do respect that. I feel like that was the decade. I'm sorry I missed. >> The truth to that joke is that at the marina in San Francisco, there is a night one night a week that is singles night. Anyway, just telling you. >> Okay. Anybody else on the apps here? Are you all okay? Thank you. Yeah. Or you're",true
2432.0,2026-09-07 19:57:03,@Gloobus.q,,"He’s on the apps too, appetizers ",neutral,vader,Sasha & Craig,"somebody. And I do respect that. I feel like that was the decade. I'm sorry I missed. >> The truth to that joke is that at the marina in San Francisco, there is a night one night a week that is singles night. Anyway, just telling you. >> Okay. Anybody else on the apps here? Are you all okay? Thank you. Yeah. Or you're",true
2432.0,2026-09-07 19:57:03,@alisonwayland6057,,OMG she's topless. where did he nips go?,neutral,vader,Sasha & Craig,"somebody. And I do respect that. I feel like that was the decade. I'm sorry I missed. >> The truth to that joke is that at the marina in San Francisco, there is a night one night a week that is singles night. Anyway, just telling you. >> Okay. Anybody else on the apps here? Are you all okay? Thank you. Yeah. Or you're",true
2443.0,2026-09-07 19:57:14,@ineverlutes,,talking like mitch hedberg,positive,vader,Sasha & Craig,"night one night a week that is singles night. Anyway, just telling you. >> Okay. Anybody else on the apps here? Are you all okay? Thank you. Yeah. Or you're all just like the couple that was here and they're like all happy and [ __ ] >> I don't know how you're gonna be a comedian if you're happy. It just doesn't work that way. I'm sorry.",true
2444.0,2026-09-07 19:57:15,@TheSupercorky,,I'm on MapQuest,neutral,vader,Sasha & Craig,"night one night a week that is singles night. Anyway, just telling you. >> Okay. Anybody else on the apps here? Are you all okay? Thank you. Yeah. Or you're all just like the couple that was here and they're like all happy and [ __ ] >> I don't know how you're gonna be a comedian if you're happy. It just doesn't work that way. I'm sorry.",true
2445.0,2026-09-07 19:57:16,@HanzSygnal,,MTV News Kennedy from TEMU,neutral,vader,Sasha & Craig,"night. Anyway, just telling you. >> Okay. Anybody else on the apps here? Are you all okay? Thank you. Yeah. Or you're all just like the couple that was here and they're like all happy and [ __ ] >> I don't know how you're gonna be a comedian if you're happy. It just doesn't work that way. I'm sorry.",true
2447.0,2026-09-07 19:57:18,@Pinkskinnedgoblin,,They have better chemistry than that last couple ,positive,vader,Sasha & Craig,"night. Anyway, just telling you. >> Okay. Anybody else on the apps here? Are you all okay? Thank you. Yeah. Or you're all just like the couple that was here and they're like all happy and [ __ ] >> I don't know how you're gonna be a comedian if you're happy. It just doesn't work that way. I'm sorry. Last time I was here, you know, people",true
2452.0,2026-09-07 19:57:23,@joshuabutterwick3156,,BOOOOOO OOOO,neutral,vader,Sasha & Craig,"you all okay? Thank you. Yeah. Or you're all just like the couple that was here and they're like all happy and [ __ ] >> I don't know how you're gonna be a comedian if you're happy. It just doesn't work that way. I'm sorry. Last time I was here, you know, people online like to make insults. Sometimes they strike comedy gold. This one guy",true
2456.0,2026-09-07 19:57:27,@Beepbop_man,,Har har har,neutral,vader,Sasha & Craig,"all just like the couple that was here and they're like all happy and [ __ ] >> I don't know how you're gonna be a comedian if you're happy. It just doesn't work that way. I'm sorry. Last time I was here, you know, people online like to make insults. Sometimes they strike comedy gold. This one guy said, ""That guy looks like he eats beer.",true
2459.0,2026-09-07 19:57:30,@OhHerroMyNameJim,,He's trying the 'mitch hedberg' voice,neutral,vader,Sasha & Craig,">> I don't know how you're gonna be a comedian if you're happy. It just doesn't work that way. I'm sorry. Last time I was here, you know, people online like to make insults. Sometimes they strike comedy gold. This one guy said, ""That guy looks like he eats beer.",true
2461.0,2026-09-07 19:57:32,@whisperingbeeasmr,,:face_with_tears_of_joy: @gloobus,neutral,vader,Sasha & Craig,"comedian if you're happy. It just doesn't work that way. I'm sorry. Last time I was here, you know, people online like to make insults. Sometimes they strike comedy gold. This one guy said, ""That guy looks like he eats beer. You should put that on your dating",true
2465.0,2026-09-07 19:57:36,@S.D.L-m1j,,:face-green-smiling:,neutral,vader,Sasha & Craig,"Last time I was here, you know, people online like to make insults. Sometimes they strike comedy gold. This one guy said, ""That guy looks like he eats beer. You should put that on your dating profile. >> It's a selling point.",true
2473.0,2026-09-07 19:57:44,@HollywoodStar2026,,say backpack say backpack,neutral,vader,Sasha & Craig,"they strike comedy gold. This one guy said, ""That guy looks like he eats beer. You should put that on your dating profile. >> It's a selling point. >> I was thinking after you talked about being on the apps, I should probably get on them. You know what I mean? >> I mean, it's very interesting and you know, if I have ghosted you know",true
2476.0,2026-09-07 19:57:47,@OntologicallySteve,,Booooooo bs,neutral,vader,Sasha & Craig,"they strike comedy gold. This one guy said, ""That guy looks like he eats beer. You should put that on your dating profile. >> It's a selling point. >> I was thinking after you talked about being on the apps, I should probably get on them. You know what I mean? >> I mean, it's very interesting and you know, if I have ghosted you know >> on one of the apps. I'm very sorry.",true
2478.0,2026-09-07 19:57:49,@CarlCramer88,,The last time I was here I ate then I left and I ate again,neutral,vader,Sasha & Craig,"they strike comedy gold. This one guy said, ""That guy looks like he eats beer. You should put that on your dating profile. >> It's a selling point. >> I was thinking after you talked about being on the apps, I should probably get on them. You know what I mean? >> I mean, it's very interesting and you know, if I have ghosted you know >> on one of the apps. I'm very sorry. That's probably how most people on Maui",true
